,Year,Latitude,Longitude,Date,TOTN,TOTP,TOTK,GWSO,TOTIRRIG,DVS,LAI,RD,WSO,NAVAIL,PAVAIL,KAVAIL,WC,SM,IRRAD,TMIN,TMAX,TEMP,VAP,RAIN,WIND,Days Elapsed,Rewards
0,1984,50.0,5.0,01/03/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0334165,11.2,0.0,0.341,0.341,0.341,3.552,0.31714284,2380000.0,2.62,5.44,4.16,7.97935,0.795,6.12,1.0,0.0
1,1984,50.0,5.0,01/04/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.033492174,12.4,0.0,0.67681044,0.6810486,0.67162085,4.736761,0.38199684,3350000.0,0.18,5.37,3.28,7.0161166,1.422,8.12,2.0,0.0
2,1984,50.0,5.0,01/05/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,13.6,0.0,1.0137064,1.0212961,1.004413,6.5482817,0.4814913,1150000.0,-1.06,2.25,0.58,6.1347227,0.407,5.16,3.0,0.0
3,1984,50.0,5.0,01/06/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,14.8,0.0,1.3547065,1.3622962,1.345413,7.062246,0.47717878,2630000.0,-2.72,0.4,-0.75,5.5618987,0.409,4.3,4.0,0.0
4,1984,50.0,5.0,01/07/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,16.0,0.0,1.6957065,1.7032962,1.686413,7.624909,0.4765568,1500000.0,0.43,1.76,1.09,6.482272,0.102,2.73,5.0,0.0
5,1984,50.0,5.0,01/08/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,17.2,0.0,2.0367064,2.0442963,2.027413,7.8791633,0.45809087,1650000.0,-0.27,3.72,1.01,6.2245474,1.016,4.8,6.0,0.0
6,1984,50.0,5.0,01/09/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,18.4,0.0,2.3777065,2.385296,2.368413,9.285098,0.5046249,1880000.0,-0.48,1.64,0.38,6.002135,0.229,4.38,7.0,0.0
7,1984,50.0,5.0,01/10/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,19.6,0.0,2.7187066,2.7262962,2.709413,9.394088,0.47929022,2640000.0,-1.05,1.83,0.08,5.962856,0.062,2.89,8.0,0.0
8,1984,50.0,5.0,01/11/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,20.8,0.0,3.0597064,3.0672963,3.050413,9.530962,0.45821935,2770000.0,-3.07,1.58,-1.26,5.278005,0.056,3.12,9.0,0.0
9,1984,50.0,5.0,01/12/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,22.0,0.0,3.4007065,3.408296,3.391413,10.039505,0.45634112,1020000.0,-0.99,1.08,0.18,5.9454713,0.371,6.08,10.0,0.0
10,1984,50.0,5.0,01/13/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,23.2,0.0,3.7417066,3.7492962,3.732413,10.854967,0.46788654,1680000.0,-2.19,2.27,0.45,6.054863,0.406,4.52,11.0,0.0
11,1984,50.0,5.0,01/14/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,24.4,0.0,4.0827065,4.0902963,4.073413,11.539065,0.47291252,1180000.0,-2.09,7.8,1.9,6.6241813,0.988,7.73,12.0,0.0
12,1984,50.0,5.0,01/15/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,25.6,0.0,4.4237065,4.4312963,4.414413,12.685097,0.4955116,270000.0,0.39,9.37,4.51,7.8231106,1.72,7.12,13.0,0.0
13,1984,50.0,5.0,01/16/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,26.8,0.0,4.7647066,4.7722964,4.755413,14.321412,0.53438103,1970000.0,-0.83,1.24,0.15,5.8506565,0.479,6.15,14.0,0.0
14,1984,50.0,5.0,01/17/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,28.0,0.0,5.1057067,5.113296,5.096413,14.763094,0.5272533,1770000.0,-0.04,5.75,1.89,6.7542396,1.078,6.91,15.0,0.0
15,1984,50.0,5.0,01/18/1984,0.0,0.0,0.0,0.0,0.0,6.694032e-06,0.03356331,29.2,0.0,5.4467063,5.454296,5.437413,15.798553,0.5410463,3860000.0,-0.62,6.74,3.17,6.9162602,0.578,6.43,16.0,0.0
16,1984,50.0,5.0,01/19/1984,0.0,0.0,0.0,0.0,0.0,3.7822425e-05,0.03356331,30.4,0.0,5.7877064,5.795296,5.778413,16.386126,0.53901726,4590000.0,-1.45,2.26,0.08,5.8165116,0.072,4.1,17.0,0.0
17,1984,50.0,5.0,01/20/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,31.6,0.0,6.1287065,6.1362963,6.119413,16.481169,0.52155596,3740000.0,-3.1,0.69,-1.07,5.420306,0.09,2.77,18.0,0.0
18,1984,50.0,5.0,01/21/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,32.8,0.0,6.4697065,6.4772964,6.460413,16.606106,0.5062837,4060000.0,-4.13,2.02,-1.58,5.1390214,0.019,1.98,19.0,0.0
19,1984,50.0,5.0,01/22/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,34.0,0.0,6.8107066,6.818296,6.801413,16.672451,0.4903662,5570000.0,-3.41,0.69,-1.7,4.688284,0.001,3.45,20.0,0.0
20,1984,50.0,5.0,01/23/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,35.2,0.0,7.1517067,7.159296,7.142413,16.73412,0.4754011,1630000.0,-4.12,1.36,-1.43,5.165789,0.435,5.22,21.0,0.0
21,1984,50.0,5.0,01/24/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,36.4,0.0,7.4927063,7.500296,7.483413,17.251621,0.47394562,1680000.0,-2.34,1.51,-0.53,5.5947185,0.959,6.27,22.0,0.0
22,1984,50.0,5.0,01/25/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,37.6,0.0,7.8337064,7.841296,7.824413,18.337484,0.48769903,1300000.0,-2.42,0.47,-0.52,5.623576,0.76,7.05,23.0,0.0
23,1984,50.0,5.0,01/26/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,38.8,0.0,8.174706,8.182296,8.165413,19.193285,0.4946723,5620000.0,-4.94,0.6,-2.62,4.773376,0.055,2.91,24.0,0.0
24,1984,50.0,5.0,01/27/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,40.0,0.0,8.515706,8.523296,8.506413,19.369131,0.48422828,2060000.0,-3.65,0.57,-1.13,5.3290052,0.452,5.67,25.0,0.0
25,1984,50.0,5.0,01/28/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,41.2,0.0,8.856707,8.864296,8.847413,20.017807,0.48586908,6380000.0,0.27,2.2,1.24,6.5339904,0.09,5.31,26.0,0.0
26,1984,50.0,5.0,01/29/1984,0.0,0.0,0.0,0.0,0.0,0.000109612716,0.03356331,42.4,0.0,9.197706,9.2052965,9.188413,20.421642,0.48164248,1620000.0,0.37,2.71,1.38,6.6624846,0.315,4.0,27.0,0.0
27,1984,50.0,5.0,01/30/1984,0.0,0.0,0.0,0.0,0.0,0.00019996866,0.03356331,43.6,0.0,9.538707,9.546296,9.529413,21.037273,0.48250628,2800000.0,-0.79,2.37,0.98,6.43557,0.754,4.64,28.0,0.0
28,1984,50.0,5.0,01/31/1984,0.0,0.0,0.0,0.0,0.0,0.00027325298,0.03356331,44.8,0.0,9.879706,9.887296,9.870413,22.105024,0.49341574,4390000.0,1.16,2.46,1.73,6.802979,0.537,3.99,29.0,0.0
29,1984,50.0,5.0,02/01/1984,0.0,0.0,0.0,0.0,0.0,0.0004184116,0.03356331,46.0,0.0,10.220707,10.228296,10.211413,22.955746,0.49903795,4510000.0,-0.05,4.68,1.77,6.510437,0.653,3.48,30.0,0.0
30,1984,50.0,5.0,02/02/1984,0.0,0.0,0.0,0.0,0.0,0.0005857498,0.03356331,47.2,0.0,10.561707,10.569296,10.552413,23.917282,0.5067221,3950000.0,-0.09,2.72,1.69,6.768829,0.669,3.43,31.0,0.0
31,1984,50.0,5.0,02/03/1984,0.0,0.0,0.0,0.0,0.0,0.00076435634,0.03356331,48.4,0.0,10.902706,10.910296,10.893413,24.900063,0.5144641,2710000.0,2.85,4.81,3.52,7.529398,0.255,4.65,32.0,0.0
32,1984,50.0,5.0,02/04/1984,0.0,0.0,0.0,0.0,0.0,0.0011767575,0.03356331,49.6,0.0,11.243707,11.251296,11.234413,25.443573,0.5129753,1220000.0,0.63,5.87,2.42,7.03624,1.209,5.62,33.0,0.0
33,1984,50.0,5.0,02/05/1984,0.0,0.0,0.0,0.0,0.0,0.0014942588,0.03356331,50.0,0.0,11.584706,11.592297,11.575413,26.475962,0.5295192,2900000.0,-0.92,7.02,2.69,7.1836658,0.152,4.08,34.0,0.0
34,1984,50.0,5.0,02/06/1984,0.0,0.0,0.0,0.0,0.0,0.0018839039,0.03356331,50.0,0.0,11.925707,11.933296,11.916413,26.237011,0.5247402,4540000.0,-1.09,7.36,3.69,7.2248116,0.392,4.95,35.0,0.0
35,1984,50.0,5.0,02/07/1984,0.0,0.0,0.0,0.0,0.0,0.0024723988,0.033568274,50.0,0.0,12.26642,12.274243,12.256841,26.248333,0.52496666,3610000.0,0.54,6.98,4.03,7.8563614,2.677,8.12,36.0,0.0
36,1984,50.0,5.0,02/08/1984,0.0,0.0,0.0,0.0,0.0,0.003178491,0.033568274,50.0,0.0,12.607421,12.615244,12.597841,28.5,0.57,6400000.0,-0.26,6.74,3.2,6.6865234,0.679,6.91,37.0,0.0
37,1984,50.0,5.0,02/09/1984,0.0,0.0,0.0,0.0,0.0,0.0037913648,0.033568274,50.0,0.0,12.948421,12.9562435,12.938841,28.5,0.57,4220000.0,-0.18,3.29,1.48,6.3109555,1.329,7.27,38.0,0.0
38,1984,50.0,5.0,02/10/1984,0.0,0.0,0.0,0.0,0.0,0.0040998454,0.033568274,50.0,0.0,13.28942,13.297244,13.279841,28.5,0.57,6580000.0,-0.64,4.01,1.29,6.2335935,0.244,5.49,39.0,0.0
39,1984,50.0,5.0,02/11/1984,0.0,0.0,0.0,0.0,0.0,0.004387706,0.033568274,50.0,0.0,13.630421,13.638244,13.620841,28.35791,0.5671582,4800000.0,-1.65,4.35,1.2,6.2335935,0.041,2.27,40.0,0.0
40,1984,50.0,5.0,02/12/1984,0.0,0.0,0.0,0.0,0.0,0.0046732966,0.033568274,50.0,0.0,13.72142,13.729243,13.711842,28.018454,0.5603691,3440000.0,0.94,5.94,3.29,7.2609854,0.08,3.23,41.0,0.0
41,1984,50.0,5.0,02/13/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,13.812421,13.820244,13.802841,27.701702,0.55403405,8460000.0,-4.42,3.37,-1.27,4.702372,0.0,3.53,42.0,0.0
42,1984,50.0,5.0,02/14/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,13.90342,13.911243,13.893841,27.313112,0.5462622,8600000.0,-4.25,3.74,-1.28,4.8671002,0.0,3.23,43.0,0.0
43,1984,50.0,5.0,02/15/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,13.994421,14.002244,13.984841,26.939148,0.53878295,8380000.0,-3.82,3.72,-1.24,4.688284,0.0,2.15,44.0,0.0
44,1984,50.0,5.0,02/16/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,14.085421,14.093244,14.075841,26.56559,0.5313118,9310000.0,-4.09,2.54,-1.59,4.5666,0.0,1.64,45.0,0.0
45,1984,50.0,5.0,02/17/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,14.17642,14.184244,14.1668415,26.194187,0.52388376,8860000.0,-7.15,1.71,-2.84,4.0948815,0.001,0.93,46.0,0.0
46,1984,50.0,5.0,02/18/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,14.267421,14.275244,14.257841,25.824518,0.51649034,9230000.0,-6.63,1.35,-3.4,4.0855317,0.0,1.38,47.0,0.0
47,1984,50.0,5.0,02/19/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,14.35842,14.366243,14.348841,25.452084,0.50904167,9450000.0,-8.43,2.48,-3.61,3.9324658,0.0,1.91,48.0,0.0
48,1984,50.0,5.0,02/20/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,14.449421,14.457244,14.439841,25.079508,0.5015902,10080000.0,-7.6,1.08,-3.84,4.1230445,0.0,2.8,49.0,0.0
49,1984,50.0,5.0,02/21/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,14.540421,14.5482435,14.530841,24.707067,0.49414137,9660000.0,-6.81,2.89,-1.91,4.925584,0.043,3.23,50.0,0.0
50,1984,50.0,5.0,02/22/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,50.0,0.0,14.63142,14.639244,14.621841,24.378233,0.48756468,5370000.0,0.09,1.91,0.75,6.2335935,0.384,4.37,51.0,0.0
51,1984,50.0,5.0,02/23/1984,0.0,0.0,0.0,0.0,0.0,0.005776692,0.033568274,50.0,0.0,14.722421,14.730244,14.712841,24.365086,0.4873017,4480000.0,-0.22,2.88,0.82,6.201983,0.153,3.18,52.0,0.0
52,1984,50.0,5.0,02/24/1984,0.0,0.0,0.0,0.0,0.0,0.006087372,0.033568274,50.0,0.0,14.81342,14.821243,14.803841,24.113972,0.48227945,6110000.0,-0.99,4.23,0.95,6.1794906,0.193,2.82,53.0,0.0
53,1984,50.0,5.0,02/25/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,50.0,0.0,14.904421,14.912244,14.894841,23.902905,0.4780581,5640000.0,-2.44,1.04,-1.15,5.040669,0.028,4.2,54.0,0.0
54,1984,50.0,5.0,02/26/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,50.0,0.0,14.99542,15.003243,14.985841,23.513891,0.47027782,3760000.0,-2.4,1.16,-1.08,4.9958405,0.06,4.99,55.0,0.0
55,1984,50.0,5.0,02/27/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,50.0,0.0,15.086421,15.094244,15.076841,23.16786,0.46335718,3440000.0,-2.43,2.76,-0.17,5.50082,0.064,2.16,56.0,0.0
56,1984,50.0,5.0,02/28/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,50.0,0.0,15.177421,15.185244,15.167841,23.064,0.46128,2800000.0,-1.91,0.76,-0.42,5.727718,0.61,2.48,57.0,0.0
57,1984,50.0,5.0,02/29/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,50.0,0.0,15.26842,15.276244,15.2588415,23.61,0.4722,4300000.0,-3.68,2.18,-0.9,5.4483666,0.121,1.96,58.0,0.0
58,1984,50.0,5.0,03/01/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,50.0,0.0,15.359421,15.367244,15.349841,23.330414,0.4666083,11070000.0,-4.25,4.44,-0.78,5.332947,0.002,1.73,59.0,0.0
59,1984,50.0,5.0,03/02/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,50.0,0.0,15.45042,15.458243,15.440841,23.002,0.46004,8530000.0,-3.17,4.28,0.17,5.7109413,0.026,1.3,60.0,0.0
60,1984,50.0,5.0,03/03/1984,0.0,0.0,0.0,0.0,0.0,0.0065528923,0.033568274,50.0,0.0,15.541421,15.549244,15.531841,23.021744,0.46043488,4650000.0,-1.22,3.07,1.19,6.242651,0.63,5.27,61.0,0.0
61,1984,50.0,5.0,03/04/1984,0.0,0.0,0.0,0.0,0.0,0.007191459,0.033568274,50.0,0.0,15.632421,15.640244,15.622841,23.620983,0.47241968,4910000.0,-1.38,1.58,0.12,5.872087,0.718,5.86,62.0,0.0
62,1984,50.0,5.0,03/05/1984,0.0,0.0,0.0,0.0,0.0,0.007258681,0.033568274,50.0,0.0,15.72342,15.731244,15.713841,23.926472,0.47852945,10300000.0,-2.46,3.59,-0.09,5.3211308,0.014,1.38,63.0,0.0
63,1984,50.0,5.0,03/06/1984,0.0,0.0,0.0,0.0,0.0,0.007258681,0.033568274,50.0,0.0,15.814421,15.822244,15.804841,23.526747,0.47053492,5620000.0,-2.85,3.36,0.22,5.884979,0.018,1.09,64.0,0.0
64,1984,50.0,5.0,03/07/1984,0.0,0.0,0.0,0.0,0.0,0.00739111,0.033568274,50.0,0.0,15.90542,15.913243,15.895841,23.15669,0.4631338,6610000.0,-1.06,7.48,2.42,6.7445292,0.015,1.47,65.0,0.0
65,1984,50.0,5.0,03/08/1984,0.0,0.0,0.0,0.0,0.0,0.008901313,0.033568274,50.0,0.0,15.996421,16.004244,15.986841,23.015,0.4603,5880000.0,-0.74,5.84,2.44,7.031204,0.03,3.02,66.0,0.0
66,1984,50.0,5.0,03/09/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,50.0,0.0,16.087421,16.095243,16.07784,23.025116,0.4605023,10570000.0,-2.24,3.03,-0.21,5.177299,0.017,4.24,67.0,0.0
67,1984,50.0,5.0,03/10/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,50.0,0.0,16.178421,16.186243,16.16884,23.003689,0.4600738,9860000.0,-3.68,1.24,-1.7,4.528939,0.012,3.65,68.0,0.0
68,1984,50.0,5.0,03/11/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,50.0,0.0,16.26942,16.277245,16.259842,22.991045,0.4598209,5740000.0,-4.24,-0.14,-1.68,4.766233,0.188,1.91,69.0,0.0
69,1984,50.0,5.0,03/12/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,50.0,0.0,16.36042,16.368244,16.350842,23.162666,0.46325332,5700000.0,-1.1,3.77,0.54,6.0769534,0.128,2.05,70.0,0.0
70,1984,50.0,5.0,03/13/1984,0.0,0.0,0.0,0.0,0.0,0.010895576,0.033568274,50.0,0.0,16.45142,16.459244,16.441841,23.128,0.46256,12320000.0,-2.61,5.54,0.94,5.731919,0.022,2.05,71.0,0.0
71,1984,50.0,5.0,03/14/1984,0.0,0.0,0.0,0.0,0.0,0.011616677,0.033568274,50.0,0.0,16.542421,16.550243,16.53284,23.022,0.46044,9590000.0,-3.56,4.33,0.06,5.3211308,0.006,2.23,72.0,0.0
72,1984,50.0,5.0,03/15/1984,0.0,0.0,0.0,0.0,0.0,0.011664353,0.033568274,50.0,0.0,16.63342,16.641243,16.62384,22.999203,0.45998406,14590000.0,-2.51,8.67,1.62,5.833562,0.0,2.22,73.0,0.0
73,1984,50.0,5.0,03/16/1984,0.0,0.0,0.0,0.0,0.0,0.012992121,0.033568274,50.0,0.0,16.72442,16.732244,16.714842,22.983374,0.45966747,14810000.0,-2.79,8.95,1.88,6.211,0.0,2.27,74.0,0.0
74,1984,50.0,5.0,03/17/1984,0.0,0.0,0.0,0.0,0.0,0.014590763,0.033568274,50.0,0.0,16.81542,16.823244,16.805841,22.97393,0.45947862,13580000.0,-2.17,9.41,2.51,6.265346,0.001,1.91,75.0,0.0
75,1984,50.0,5.0,03/18/1984,0.0,0.0,0.0,0.0,0.0,0.01680591,0.033568274,50.0,0.0,16.90642,16.914244,16.896841,22.965454,0.45930907,11620000.0,-2.26,8.37,2.69,6.444886,0.006,1.56,76.0,0.0
76,1984,50.0,5.0,03/19/1984,0.0,0.0,0.0,0.0,0.0,0.019274002,0.033568274,50.0,0.0,16.997421,17.005243,16.98784,22.96249,0.4592498,8990000.0,-1.79,7.94,3.13,6.700983,0.015,1.38,77.0,0.0
77,1984,50.0,5.0,03/20/1984,0.0,0.0,0.0,0.0,0.0,0.022259295,0.033568274,50.0,0.0,17.08842,17.096243,17.07884,22.964561,0.45929122,12860000.0,-1.02,8.4,3.09,6.3799195,0.008,2.17,78.0,0.0
78,1984,50.0,5.0,03/21/1984,0.0,0.0,0.0,0.0,0.0,0.025291981,0.033568274,50.0,0.0,17.17942,17.187244,17.169842,22.947819,0.45895636,15890000.0,-3.25,9.37,2.86,5.4283104,0.0,1.18,79.0,0.0
79,1984,50.0,5.0,03/22/1984,0.0,0.0,0.0,0.0,0.0,0.02813638,0.033568274,50.0,0.0,17.27042,17.278244,17.260841,22.929688,0.45859376,16170000.0,-0.49,10.31,3.78,5.533321,0.0,1.2,80.0,0.0
80,1984,50.0,5.0,03/23/1984,0.0,0.0,0.0,0.0,0.0,0.031945333,0.033568274,50.0,0.0,17.36142,17.369244,17.351841,22.918266,0.45836532,13850000.0,-0.75,10.81,4.57,6.324695,0.001,1.36,81.0,0.0
81,1984,50.0,5.0,03/24/1984,0.0,0.0,0.0,0.0,0.0,0.03661036,0.033568274,50.0,0.0,17.452421,17.460243,17.44284,22.908524,0.45817047,14040000.0,-0.07,9.86,4.48,6.802979,0.009,1.88,82.0,0.0
82,1984,50.0,5.0,03/25/1984,0.0,0.0,0.0,0.0,0.0,0.041242447,0.033568274,50.0,0.0,17.54342,17.551243,17.53384,22.905659,0.45811316,4730000.0,2.15,6.4,4.34,7.529398,0.354,5.09,83.0,0.0
83,1984,50.0,5.0,03/26/1984,0.0,0.0,0.0,0.0,0.0,0.045786943,0.033568274,50.0,0.0,17.63442,17.642244,17.624842,23.24339,0.46486777,10080000.0,2.25,8.6,4.83,7.609992,0.25,4.89,84.0,0.0
84,1984,50.0,5.0,03/27/1984,0.0,0.0,0.0,0.0,0.0,0.05090823,0.033568274,50.0,0.0,17.72542,17.733244,17.715841,23.25,0.465,5640000.0,3.07,7.33,4.97,7.956863,0.54,5.46,85.0,0.0
85,1984,50.0,5.0,03/28/1984,0.0,0.0,0.0,0.0,0.0,0.056243587,0.033607803,50.0,0.0,17.814238,17.823841,17.802473,23.54,0.4708,10770000.0,3.06,7.41,4.97,8.282644,0.71,5.77,86.0,0.0
86,1984,50.0,5.0,03/29/1984,0.0,0.0,0.0,0.0,0.0,0.06164464,0.03415968,50.0,0.0,17.87489,17.909227,17.83278,23.769371,0.47538742,7090000.0,3.01,9.08,6.23,9.088959,0.589,4.77,87.0,0.0
87,1984,50.0,5.0,03/30/1984,0.0,0.0,0.0,0.0,0.0,0.06849741,0.034901287,50.0,0.0,17.925303,17.992712,17.842606,23.907114,0.4781423,8160000.0,0.95,6.6,4.48,7.6424417,0.688,3.33,88.0,0.0
88,1984,50.0,5.0,03/31/1984,0.0,0.0,0.0,0.0,0.0,0.073484585,0.035662238,50.0,0.0,17.974907,18.07604,17.850815,24.144176,0.48288354,11270000.0,0.26,7.12,3.16,6.798091,0.074,1.48,89.0,0.0
89,1984,50.0,5.0,04/01/1984,0.0,0.0,0.0,0.0,0.0,0.07704421,0.036556985,50.0,0.0,18.017448,18.15805,17.844898,23.745432,0.47490865,11650000.0,0.03,8.77,4.26,7.255808,0.319,1.93,90.0,0.0
90,1984,50.0,5.0,04/02/1984,0.0,0.0,0.0,0.0,0.0,0.081899464,0.03750809,50.0,0.0,18.0571,18.23952,17.8332,23.610905,0.4722181,7090000.0,-0.63,3.02,1.19,6.306381,1.478,5.09,91.0,0.0
91,1984,50.0,5.0,04/03/1984,0.0,0.0,0.0,0.0,0.0,0.08327153,0.03771022,50.0,0.0,18.137236,18.3285,17.90247,24.641518,0.49283037,13770000.0,-2.02,3.51,0.39,5.325067,0.071,4.95,92.0,0.0
92,1984,50.0,5.0,04/04/1984,0.0,0.0,0.0,0.0,0.0,0.083726384,0.037767116,50.0,0.0,18.22518,18.418934,17.98736,24.203724,0.4840745,10530000.0,-2.76,4.07,0.25,5.2858233,0.046,2.89,93.0,0.0
93,1984,50.0,5.0,04/05/1984,0.0,0.0,0.0,0.0,0.0,0.08402128,0.037767116,50.0,0.0,18.31618,18.509933,18.07836,23.771433,0.47542864,8960000.0,-3.41,5.07,1.03,5.278005,0.035,0.7,94.0,0.0
94,1984,50.0,5.0,04/06/1984,0.0,0.0,0.0,0.0,0.0,0.08524992,0.037767116,50.0,0.0,18.40718,18.600933,18.16936,23.362444,0.4672489,5610000.0,-1.12,2.53,0.59,6.002135,0.673,1.57,95.0,0.0
95,1984,50.0,5.0,04/07/1984,0.0,0.0,0.0,0.0,0.0,0.08596156,0.037767116,50.0,0.0,18.49818,18.691933,18.26036,23.673,0.47346,6360000.0,-0.7,2.88,1.53,6.590826,0.879,3.12,96.0,0.0
96,1984,50.0,5.0,04/08/1984,0.0,0.0,0.0,0.0,0.0,0.08782732,0.037767116,50.0,0.0,18.58918,18.782932,18.35136,24.120571,0.4824114,8010000.0,0.66,7.82,3.93,7.302522,0.187,2.3,97.0,0.0
97,1984,50.0,5.0,04/09/1984,0.0,0.0,0.0,0.0,0.0,0.09267201,0.037767116,50.0,0.0,18.68018,18.873934,18.44236,23.837206,0.47674412,7930000.0,0.07,7.82,3.7,7.1529417,0.065,2.3,98.0,0.0
98,1984,50.0,5.0,04/10/1984,0.0,0.0,0.0,0.0,0.0,0.09728235,0.037767116,50.0,0.0,18.77118,18.964933,18.53336,23.432571,0.4686514,8950000.0,0.58,6.91,3.39,6.7251444,0.058,1.91,99.0,0.0
99,1984,50.0,5.0,04/11/1984,0.0,0.0,0.0,0.0,0.0,0.10155147,0.037767116,50.0,0.0,18.86218,19.055933,18.624361,23.058,0.46116,9470000.0,0.58,6.65,3.45,6.8421936,0.147,2.05,100.0,0.0
100,1984,50.0,5.0,04/12/1984,0.0,0.0,0.0,0.0,0.0,0.10594197,0.037767116,50.0,0.0,18.95318,19.146933,18.71536,23.126581,0.46253163,15970000.0,1.29,10.18,5.0,7.333812,0.029,1.98,101.0,0.0
101,1984,50.0,5.0,04/13/1984,0.0,0.0,0.0,0.0,0.0,0.11237141,0.03778895,50.0,0.0,19.043045,19.23772,18.804089,22.98671,0.45973417,15510000.0,0.62,8.98,4.93,7.3862257,0.182,2.51,102.0,0.0
102,1984,50.0,5.0,04/14/1984,0.0,0.0,0.0,0.0,0.0,0.118776225,0.037986413,50.0,0.0,19.123955,19.326838,18.87491,23.113005,0.46226007,18010000.0,-0.94,12.54,6.0,7.1529417,0.0,1.37,103.0,0.0
103,1984,50.0,5.0,04/15/1984,0.0,0.0,0.0,0.0,0.0,0.12665066,0.03824783,50.0,0.0,19.201832,19.415382,18.939663,22.92888,0.4585776,19690000.0,1.33,15.06,8.22,9.000945,0.0,2.47,104.0,0.0
104,1984,50.0,5.0,04/16/1984,0.0,0.0,0.0,0.0,0.0,0.13754748,0.03872744,50.0,0.0,19.269266,19.50197,18.983534,22.893246,0.4578649,15420000.0,5.69,16.26,9.94,10.582434,0.288,4.16,105.0,0.0
105,1984,50.0,5.0,04/17/1984,0.0,0.0,0.0,0.0,0.0,0.15085585,0.04027281,50.0,0.0,19.286537,19.579134,18.927076,23.145035,0.4629007,15380000.0,0.3,7.98,4.84,7.1223345,0.093,2.77,106.0,0.0
106,1984,50.0,5.0,04/18/1984,0.0,0.0,0.0,0.0,0.0,0.15739991,0.041160922,50.0,0.0,19.336643,19.662441,18.936287,23.078487,0.46156976,18020000.0,-0.91,9.74,4.12,6.347654,0.003,1.85,107.0,0.0
107,1984,50.0,5.0,04/19/1984,0.0,0.0,0.0,0.0,0.0,0.16302478,0.04200751,50.0,0.0,19.389328,19.746223,18.950655,22.961765,0.4592353,21040000.0,-1.17,12.68,6.25,6.486959,0.0,1.21,108.0,0.0
108,1984,50.0,5.0,04/20/1984,0.0,0.0,0.0,0.0,0.0,0.17163992,0.042743266,50.0,0.0,19.447515,19.831036,18.97603,22.928198,0.45856395,19020000.0,-0.05,13.12,7.91,6.931158,0.0,1.3,109.0,0.0
